WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,WAP011,WAP012,WAP013,WAP014,x,y
-114.40458030772811,-108.64736293861924,-107.38231897339426,-103.70222927566924,-99.7125099788143,-96.74754051951358,-84.86307542210021,-83.72341414077427,-89.97813021798065,-96.57615573932353,-102.33015909815913,-102.37683877525096,-106.35812258707034,-108.86212634762683,4.7,0.9
-110.55964822655633,-107.2538132113928,-108.19831729303527,-100.76183671205435,-100.34397854222877,-94.59916251637475,-87.36544220056531,-86.56248723360092,-90.52450409359636,-98.35998445200183,-100.44266521002966,-106.80578259219367,-103.13804602077505,-106.07029299590864,4.7,0.9
-112.27072122957549,-113.2194925160178,-107.38593271169081,-102.73734475345182,-103.3707429877363,-96.30861670801752,-90.44609296509311,-86.66161202059206,-90.69831332848332,-98.88045138809561,-101.10417874303764,-101.5747290414384,-109.76852676328235,-106.45153177438299,4.7,0.9
-112.45847156653488,-106.87567656348105,-107.0117495384482,-105.25632983629433,-99.62371291427583,-96.71098143196357,-86.28317235914483,-86.72712626735412,-91.7981027900908,-97.82505974705363,-99.8068024509442,-102.01769956920154,-105.78206355919,-108.80714936689131,4.7,0.9
-109.3305486029756,-109.87733363898431,-102.29805269196287,-107.6022806298851,-103.77796704700039,-98.51038182877532,-87.56734083747624,-86.92580275587044,-90.8121069047827,-98.91204345226535,-102.43882132448826,-104.13010007371008,-108.19355936221649,-108.77040291526018,4.7,0.9
-109.85254074311308,-106.90742136937841,-105.7041093739139,-101.72379799808813,-103.56705580134272,-98.68349008358682,-85.29629715927085,-84.60632813949695,-90.21693579539628,-99.99799939606791,-101.70420542120141,-105.25926003022141,-108.31596653062996,-107.3119324494056,4.7,0.9
-108.31644052564562,-106.36919425114274,-104.82839342697095,-102.45387324009805,-102.23936262959371,-99.03068855043148,-87.35860399390802,-83.7224269570867,-88.93662330819592,-98.59432517235176,-102.5455984225628,-104.23416529048153,-105.4981018611102,-108.22705113297022,4.7,0.9
-109.97163033969122,-107.21516297787144,-110.39857711736138,-101.6275476572443,-103.64950643682216,-93.70751177196365,-88.20910591884525,-87.72722443785506,-92.60717774738846,-97.21045267645938,-103.58319519686404,-101.65684402924992,-104.3204894555303,-109.33613065674041,4.7,0.9
-110.68866985268497,-110.28336856237016,-106.83638412968921,-102.14158498124002,-102.71168610852781,-98.41259465124647,-87.00700632068303,-85.3418568154848,-92.50388567849107,-100.2591611260871,-103.1153404072631,-104.03845704794391,-106.92713974493138,-105.74479155811903,4.7,0.9
-105.6999008351049,-106.69057935721536,-107.39227090530532,-104.8406300411481,-99.998877837007,-96.91388015922007,-87.59391391292093,-85.0125516482828,-89.36873302231305,-97.63895840507065,-101.82240485396176,-103.72529309289403,-109.35942128799388,-107.61555303559904,4.7,0.9
-110.09446295630451,-107.33596523833086,-109.50086812825134,-104.35989259740438,-99.67897835514079,-96.07596468603482,-87.742316652395,-87.2892455711909,-88.08340568279488,-96.44091970567968,-101.84803651584615,-104.38752957329751,-107.69436740904766,-107.08387828612234,4.7,0.9
-106.90900085223315,-108.23229236030133,-109.28638946601748,-102.44544886263063,-99.68806677557284,-97.1722633190715,-85.59992881435768,-85.1458722269964,-89.98537794144337,-100.26967263000944,-99.04052038605928,-102.92670863804153,-108.42906099448805,-107.764270975239,4.7,0.9
-112.31949668263647,-107.79279624781161,-101.3680975444899,-106.0032080933886,-102.87610960534002,-98.12461004851087,-87.50903640984437,-85.84864390119732,-90.74653318488457,-97.11345296020468,-101.99012300643793,-106.44472084250961,-108.83571083083166,-110.17421986076195,4.7,0.9
-111.46739281011546,-109.44373284245884,-105.20534939672822,-104.47056986307116,-99.815367219642,-94.90565220873857,-87.02324045646739,-87.08005295823223,-91.11993461024962,-99.71349512118523,-98.4607388546631,-107.76124804627224,-104.44653598446533,-107.07960101565769,4.7,0.9
-109.48650032661851,-109.5034338879239,-106.15651480676358,-105.67198560844673,-101.25350080539994,-99.55608382349862,-86.870545303694,-81.84147479218421,-91.05228373990181,-94.11392451292096,-105.87683116852472,-101.62254980479867,-107.14296005764902,-110.82459512364426,4.7,0.9
-110.39349386551288,-109.94729180420461,-105.0452380690344,-107.64279239022278,-100.91356413594113,-98.03942020089494,-87.33270044640297,-85.01749174028329,-89.83830053171849,-98.72162261555818,-104.63774113162985,-102.74556602719775,-106.49973421138723,-109.54620697014502,4.7,0.9
-110.40071261847916,-107.55978825573627,-104.53342343116597,-100.76924931884255,-101.78555647414535,-97.61426644532274,-84.00526799642063,-84.4666099471697,-91.12826525116292,-99.3297983714912,-100.7617358822041,-105.56313341582376,-103.39003655049207,-107.70565114466552,4.7,0.9
-110.99015604425108,-107.7668474942288,-105.37800419352418,-105.22598063001833,-98.81129409041154,-96.47512997283387,-89.29931890555235,-82.23871722101204,-89.11791705195039,-100.08122097952979,-105.74210622250715,-108.06001598922211,-107.83468689528455,-104.8477570116021,4.7,0.9
-107.68848804078354,-104.91210211796638,-109.77672396600025,-100.89223180154956,-103.8810681373364,-93.398551850121,-87.18474718547262,-89.23292446316782,-89.96849352834778,-97.57888684223464,-101.70800413528984,-107.16026195765558,-104.48033121513289,-106.59661453334762,4.7,0.9
-109.55649217328056,-105.55072087213107,-107.73503082025867,-104.70886994554165,-102.61900243030128,-94.88745249604956,-87.14544362227977,-87.13661625764844,-91.66686844811701,-98.97544965714941,-103.86759398024482,-107.75991250341663,-106.46143041845299,-108.93363118517155,4.7,0.9
-109.82244276543082,-106.67159531715087,-104.16818391118716,-107.25193353597663,-97.16232306906733,-95.17089834287589,-90.43457861546642,-88.76306110081481,-87.65118982461934,-100.50651396513855,-103.44577980801415,-107.26839516561962,-107.68933834926312,-109.61712372168853,4.7,0.9
-114.6244474758793,-108.4342771185234,-105.15902384650212,-104.92383338395248,-99.02342603508117,-97.32386203829661,-87.73127799358615,-82.75117639495359,-90.46899242390651,-100.16447208558556,-101.85003788841159,-104.67677822972506,-104.3334981593352,-108.16382661748676,4.7,0.9
-109.69532226125708,-104.3769721950713,-104.82309962394389,-105.74955996395359,-103.16443573954426,-99.79730316694078,-86.53545755752745,-88.45615985302163,-89.56494984247142,-97.4891626594296,-102.5866391566737,-103.37297064301231,-107.43674401568809,-106.81972813181589,4.7,0.9
-113.25334650735223,-107.40326377976699,-109.3946175667921,-103.93308232744477,-98.18269955918609,-97.73864760019573,-86.54573248516165,-86.23555494436822,-91.91355004683588,-100.44605065295669,-101.28845639727567,-106.97389740440293,-109.62051288327254,-111.33909080714966,4.7,0.9
-110.8111361559522,-106.44784080426845,-107.79687958967787,-102.9908774065625,-104.43788505480725,-98.05968830624299,-85.52001094225508,-86.86391777716027,-90.19834952930624,-97.91130479024305,-102.92711565037068,-102.87107776833196,-107.53773959203129,-107.7428477301033,4.7,0.9
-109.79900097326112,-109.6292657098418,-105.49992085031255,-107.07247758090345,-102.48929675242032,-96.67058995141578,-86.94962336680626,-85.039305846996,-88.98033029584994,-98.86069569848655,-100.93843652234924,-101.45101808296627,-105.4712218638074,-108.13367050393956,4.7,0.9
-107.57615666575305,-109.94461341461019,-104.5256070560305,-108.75826229972762,-99.09684476854746,-95.451807772823,-90.73305172847452,-85.7352077275426,-90.23219931289455,-98.70747182354408,-100.1779347567599,-103.49200139769921,-105.06826055533902,-110.2314726078115,4.7,0.9
-108.86306106364532,-107.64867990819779,-110.86607426163803,-103.85406901207281,-104.30468032779864,-98.85441686513296,-87.04708090662497,-82.27184984733233,-89.29445344684288,-96.09322517324344,-105.63839489378935,-104.3664681528252,-104.41130742579031,-110.99537581538337,4.7,0.9
-108.37212279904602,-105.85847718789883,-103.99430462340221,-107.86586601226945,-101.40906229456124,-96.28228550439104,-84.09729585259909,-85.9018897792519,-88.85448675605437,-99.51537928875582,-103.72440593093883,-107.60714651728293,-105.98818570418999,-109.95976168527199,4.7,0.9
-110.8809730667985,-106.33718312311294,-103.89334488505402,-105.64556756038085,-96.13051243416257,-97.18306539261394,-86.77363966054841,-85.99589520772273,-89.58658088584966,-96.94206111058746,-101.93027636007578,-110.32941134118596,-108.56010316642619,-110.25183981319896,4.7,0.9
-107.19709753463465,-109.3886738744335,-104.96353523515974,-104.35794429887348,-104.06051740467773,-97.67404651851061,-88.34426911980407,-87.33084665821907,-91.05018363141299,-97.0382693602547,-102.73283736618782,-107.31650687101283,-108.89096913592385,-108.6389328355259,4.7,0.9
-111.11705247698495,-105.74681839306592,-107.30869615742775,-105.25720571447546,-98.7169692511716,-97.7722181222575,-85.62283618822234,-83.25338366472451,-89.5256982786814,-100.19782227562004,-103.14829514781493,-104.46690183388779,-109.34198846084695,-107.75404025418922,4.7,0.9
-112.695666354635,-107.46811776506735,-103.80913954228377,-100.42103151407655,-99.45302378331898,-96.23124906116118,-91.23698389847274,-86.91539570061978,-92.0659302679387,-100.10958364328386,-102.13148091992291,-105.41240849080255,-107.85444815880497,-110.94944289546504,4.7,0.9
-111.20770716730382,-109.79209760036571,-104.52182469442417,-104.24878507557762,-100.73139472784455,-92.67837703873897,-85.23389931141035,-83.71825159085456,-83.92517360873826,-100.72351228574861,-99.74548078934343,-104.77933587211184,-105.62298397860386,-110.36899189263787,4.7,0.9
-109.66436574379958,-114.28173973487682,-110.67322146226476,-103.52014272980217,-100.06907574125475,-98.76360752204432,-88.65001437865786,-86.45924884255001,-89.40614650532713,-98.9674676398493,-100.51052419101096,-103.49413632399896,-106.7105964642238,-109.9011516235476,4.7,0.9
-107.97160910386809,-108.92638496917368,-107.06055023441851,-107.41431165624616,-102.09687852920466,-95.69459851908995,-85.48586145572924,-88.38990684041713,-93.64840539105457,-94.74052712413942,-104.57805886362993,-102.02349342981691,-107.26557115566433,-106.4949800768051,4.7,0.9
-107.51403770691775,-107.52234493857296,-103.05815339803489,-104.19257046578936,-103.47394999241779,-95.90411806810532,-88.5481480019579,-83.20929114260916,-85.85196487825523,-98.09353257496257,-99.84516613835179,-102.66636933666624,-107.68063202425338,-107.07358684973893,4.7,0.9
-108.34362126598276,-104.89937116366582,-109.72298820822354,-103.85813089818448,-100.06266710084067,-96.64896254747987,-84.83835117853104,-85.899447955221,-91.7217360936814,-100.72643374900295,-102.25903137136818,-106.24941955725244,-108.28828296000606,-108.21413470473041,4.7,0.9
-108.24058214864033,-106.03816664984153,-108.50730860185823,-101.69563248057302,-99.06393715559815,-96.17071135713938,-87.91111481633635,-87.39204385171136,-90.31967594822635,-98.4592295766018,-100.60792141985522,-104.81824055625741,-111.2008420193963,-109.40591444899931,4.7,0.9
-108.18940429195038,-107.33375682599832,-105.37888512965452,-107.29855736883042,-101.99303953289846,-96.4519833419389,-85.46134548214165,-86.21178220307723,-88.20173483831437,-96.70594611748551,-100.22066086547284,-103.49978069790978,-108.06507474828717,-107.23057496333946,4.7,0.9
-114.13122475932187,-107.72724720306752,-106.27611839971816,-103.83568699493144,-102.99562753502933,-100.56429546956042,-85.17152293269015,-87.1864976571759,-87.11356710883601,-93.60914719363252,-104.17066955104835,-103.17549677600687,-103.43248854448298,-103.30134900091153,4.7,0.9
-107.95990233135598,-110.44618585463053,-104.91440673335144,-104.79245039354417,-103.29939294090002,-95.75596839031178,-88.901850079696,-87.42153256514085,-89.87196534288476,-96.23107952410801,-100.18379810401679,-105.513412377604,-106.59210242247893,-111.44418616117821,4.7,0.9
-107.03401252881491,-108.18583724548677,-105.36747761509754,-103.20989296130786,-103.80839854958565,-94.96663759387394,-85.2436370235336,-85.72668737206568,-87.82089830865182,-95.2953771695424,-103.43804851733012,-105.18066660419494,-107.05391418418287,-110.81873793714709,4.7,0.9
-108.89790826238786,-105.59593240799295,-105.98660695237064,-106.31033291956008,-101.83580908540551,-97.60377593359053,-84.05286505446117,-84.90493428952553,-91.74372068682591,-95.30249324270548,-102.47949938197945,-104.03879760620737,-107.89524458636298,-107.14574581646714,4.7,0.9
-110.43258775964884,-109.10665454206742,-105.61419570136646,-104.12537915428479,-102.00918591136913,-97.1017419588535,-90.46218602760118,-87.28780690650511,-91.15373184630734,-95.27206140846287,-99.93021123953484,-104.32711146356655,-107.31186764694694,-108.91145656396753,4.7,0.9
-109.20618850605757,-111.14892461545708,-107.62022774613257,-105.85671698018812,-102.23174616191295,-95.96704910481373,-87.36443994049728,-85.93490531943254,-93.4399932655227,-97.81303653719439,-102.28338208310387,-102.10189245724168,-103.60432917707901,-108.07299833216695,4.7,0.9
-109.939665815963,-106.69023641141564,-100.60541668640336,-103.92947900359202,-100.72360680040521,-98.53231793156836,-88.39256850274019,-84.41929375843966,-90.20352718306705,-96.92161302300605,-106.58676931070825,-103.37916207726674,-107.64217602551355,-109.31318230903668,4.7,0.9
-107.58296650664168,-108.4988135834507,-104.48091565211354,-105.29536941769864,-101.35245431864648,-95.24916216890715,-87.30411819740876,-83.63524382509661,-93.0040974485741,-100.67241829252806,-100.9009513755119,-103.04288626694786,-109.53046060599243,-105.82900282335898,4.7,0.9
-109.60235707919708,-106.95263887917056,-107.32433069770227,-103.56586035984199,-101.20662853201398,-91.82450636194,-89.90201753813425,-83.20551606651408,-87.24324078682523,-98.02434490609706,-100.24193170614286,-104.60027463353373,-104.69001765730431,-110.46674478808464,4.7,0.9
-109.63282876887817,-110.0267996810532,-107.18572135612855,-100.80084869577178,-102.7997582701461,-96.77894837050019,-89.09608178521121,-84.94254970716526,-89.73759715034561,-96.3685149762496,-104.21805451858721,-104.84186758252291,-106.67978191619487,-111.40797613678365,4.7,0.9
-109.79527834131665,-106.17563613982097,-105.44174869403045,-102.11609827062004,-100.0321796974411,-98.8091682649601,-84.33713941529237,-87.0504890958322,-89.24326698305775,-99.53128181377397,-101.19838473599837,-104.98099691442536,-108.14402072616778,-109.4695432941889,4.7,0.9
-112.19139948606457,-106.31083129436875,-105.56082854998022,-105.8140273503139,-98.95224427239836,-93.93277299576962,-87.15178228400734,-87.6306867515781,-90.15536475676029,-97.53825912493109,-103.60735913453776,-111.4774043434683,-109.08869536773932,-110.91500294656319,4.7,0.9
-110.34502892246496,-109.46023449676514,-104.57867479697593,-102.66812502225035,-104.87969226245113,-92.15922871425299,-87.45472263402081,-84.29448070786732,-89.20044853494394,-96.43078058273424,-103.42158408144684,-106.52629851170965,-107.36839173086798,-109.6970740099124,4.7,0.9
-110.8425523793313,-109.17456659693312,-107.00561613786164,-102.96508569657692,-101.97142683987325,-96.3809560740244,-86.98756596642683,-84.83032817323138,-89.27066650675647,-101.17124613992404,-102.85179020626263,-101.98378425676043,-108.71779308762578,-110.64377308142707,4.7,0.9
-108.13381770235338,-105.76347798888548,-107.41391978484059,-104.50607111820625,-100.2718842328633,-96.78613411886589,-90.26599748697924,-89.70541052279368,-92.6032099468835,-99.60598403203635,-101.06034039543884,-106.03252374108337,-103.16791979763053,-106.21223052326442,4.7,0.9
-103.46033588524914,-108.25508033411728,-108.07115338805994,-104.70873033695098,-102.86627085210787,-97.459817151918,-87.21262735816082,-83.42138988110932,-88.46907685363242,-97.85311388861962,-98.2269943458944,-105.88169478715696,-108.61300146199272,-108.51133113422802,4.7,0.9
-105.57308898916516,-109.06057901753815,-109.5342673450219,-105.36772778243098,-99.30513471581156,-96.73060666080077,-87.00539121412032,-85.8400299235128,-89.52849065487837,-98.85863369694334,-102.47751038447825,-105.82462015231552,-108.4602356567562,-110.18539565765357,4.7,0.9
-112.41913057795045,-112.5068323415305,-105.29206257431561,-105.34765630476906,-105.57754476880096,-94.83303135947732,-86.91318993591449,-89.002978919779,-85.94225476102336,-95.22407770489818,-104.19892460118633,-103.33364874494218,-109.03304124161275,-109.64729926300583,4.7,0.9
